"V1","V2"
-0.109628732196661,-0.19524003526981
-0.0089228890439119,-0.104703133786516
-0.280312282888347,-0.0934625443135009
-0.128864409568287,-0.139045755272735
-0.0407125526104591,-0.203694763829101
-0.418893990491492,-0.00673534413468754
0.00357052639297105,-0.0746485400958104
-0.0477306579726744,0.111499395731064
-0.0361475252204761,-0.170681374667873
0.217605076765588,-0.20840949019199
-0.0767698495753091,0.126153392658051
-0.312472912059662,0.0916222022676197
-0.058256646677173,-0.0293279706405023
0.00993545463867297,0.0113824020587723
-0.254562639774486,-0.161699144046066
0.010188719018054,0.129434997229479
0.0254334204626638,-0.0597008767146675
0.244757898211368,-0.179701974087503
-0.130735078369553,0.0269767618788066
0.108349514302938,-0.154276431525305
-0.144186026727486,0.035420901572188
0.183266480265129,0.0684049972331892
0.0432673174949208,-0.155302290774712
0.155190312890164,-0.0700520722225898
0.00676325382363847,-0.204121394443721
0.106160969233537,-0.228073409660947
0.0612452461370243,0.154120341861328
-0.376961452810547,-0.0169242183442352
0.00140234325182688,-0.136136329006588
-0.291417942775038,-0.203510162399566
-0.103391726553668,0.279241349802721
-0.0258022935054482,-0.0135317539298939
-0.0599801374963282,-0.468111257983433
-0.158194966571484,0.230034427470682
-0.174281056888721,-0.0440786274911636
-0.08694769333717,0.093024669042952
0.0547894381295284,0.370493697317047
0.135128158176562,-0.171807243937431
0.0484363843883443,-0.0727206146528174
-0.109344407920821,-0.337471049241737
0.17995185122233,-0.0690913416065113
0.0365686905054766,0.0808239911837799
-0.0692404892903417,0.0564820297140775
0.237280451984879,-0.0671654614161192
0.050989763163088,0.0686103813306378
0.211823462462004,-0.128932342180009
-0.164152137842165,0.202675220259757
-0.0722105407633013,-0.262371959164753
0.00134614017927422,-0.0535499048725621
0.00233932956626463,0.157930019645652
-0.0222202138000313,-0.183231301674276
-0.0372091026746803,0.192668792244861
-0.173992445954637,-0.217742417598882
0.189417569658537,0.216625614679054
0.197233135854259,-0.147940219154456
-0.0250341826477737,0.146892649202626
0.129707751257341,0.11977073324716
-0.277680617013233,0.112863123591159
-0.222908474885187,0.254277011021452
0.0993215870906947,0.108611325867479
0.0764846623866406,0.286236812787116
0.256596487656049,0.0335165978490277
-0.106891464016216,-0.13127331094009
0.196106584492234,0.359036150828132
-0.12493528533743,-0.0256886726450723
0.392702636541819,0.0484498784321335
-0.321625202201713,-0.0280608364409029
-0.115863212464142,0.00825613233772901
0.0641330674472465,-0.312806312563918
-0.0173408883074949,0.260555934301833
0.260452558816079,0.163980132426393
0.0545490140738428,0.124520310285951
0.203435391524271,0.124897266723432
-0.00358599034798063,0.033707987271993
0.371263193730184,-0.16884657849546
-0.126417125720317,-0.0886037679955706
-0.387941356997851,0.110317823855722
-0.0933866408066405,0.0301137030386632
0.0184615074943061,0.106638115413642
-0.142560809558313,-0.105028477397688
0.0370562684174329,0.153387980811075
-0.022947250986665,0.325237340272583
0.17257478599033,0.300602530697572
0.240009814864832,-0.0575662968691295
0.0729099414984764,-0.0051505575002511
-0.0256255888247377,0.127261585746381
-0.119902936930443,0.155470970604105
0.332184432971423,-0.0936096423695181
0.19021500405959,-0.220691516286017
0.15175742508029,0.041416698831742
0.0583871905119092,-0.0492585688729844
0.131468340646973,0.0715025167326812
0.00370512003447983,0.221965910183653
-0.354098193514377,-0.047049456413919
0.196071941457667,0.150942516314089
-0.0463180791148043,-0.204673754261191
-0.0390488209335417,-0.0991880335832862
-0.3724765617585,-0.0905045761331365
0.0628624195361719,-0.330197949042228
0.240389061922339,0.059957063712413
