"X1","X2","X3","X4"
0.101977584289322,0.193933965359381,0.341233357699169,0.362855092652128
0.292986265866139,0.130463614715583,0.32772790854072,0.248822210877559
0.32348302151243,0.0525594830332521,0.18538614450141,0.438571350952908
0.323857120807448,0.0619737674760583,0.293404993082895,0.320764118633599
0.205573879258081,0.103980554179039,0.383130025417117,0.307315541145763
0.354293179779884,0.0722386120752664,0.0508335649228755,0.522634643221975
0.149544418033405,0.303134819665458,0.31106959422161,0.236251168079527
0.327478996125248,0.289204974687143,0.162416194043218,0.22089983514439
0.17123385604228,0.162266256086458,0.368575517156352,0.29792437071491
0.215407828945632,0.192130793629747,0.528784018474542,0.0636773589500787
0.32461834808676,0.299345529801577,0.136811561086029,0.239224561025635
0.429793878357203,0.0991741391704022,0.0796879698649411,0.391344012607454
0.222772443014091,0.244281177969114,0.253184292618948,0.279762086397847
0.242256129878859,0.285956209779123,0.261094156605005,0.210693503737013
0.109598991650504,0.182039898000385,0.225491824987154,0.482869285361957
0.426548456014331,0.212493709578659,0.198638553565254,0.162319280841757
0.255133536404171,0.20812501441832,0.321808469241286,0.214932979936224
0.371966006886717,0.0899777992023009,0.473571464868414,0.0644847290425677
0.309415084576153,0.193019647288246,0.183461657410994,0.314103610724607
0.144025548603959,0.265326477998469,0.425548613091078,0.165099360306494
0.34258939051418,0.165809471019883,0.18147740480924,0.310123733656696
0.356001334295976,0.29434458462946,0.311172879330147,0.0384812017444168
0.215900151724697,0.163053265251488,0.400540894860683,0.220505688163131
0.278361581629939,0.229531984847904,0.398282133227878,0.0938243002942793
0.224270174926273,0.103810859750907,0.409056521622491,0.262862443700328
0.16514053175559,0.168053651493897,0.490390463389583,0.17641535336093
0.368887131152396,0.320881979318166,0.193204600104478,0.11702628942496
0.185892735090933,0.234231735059051,0.0472365578308108,0.532638972019206
0.19810949630065,0.183229343740849,0.362529567946614,0.256131592011887
0.132203067395646,0.103801199030103,0.236214387285844,0.527781346288407
0.393948296261615,0.385443361596952,0.0271972588916155,0.193411083249818
0.352020538131804,0.147134088025916,0.269604395066317,0.231240978775963
0.0104779466341562,0.0288127236824442,0.589717756024308,0.370991573659091
0.481599159461226,0.221777693250793,0.0665703774556284,0.230052769832352
0.205404263967537,0.218581781665308,0.195712903307451,0.380301051059704
0.41988738166103,0.167663594720303,0.185505400021241,0.226943623597426
0.420353911909088,0.478369030379442,0.0655557097642871,0.0357213479471828
0.214730348269804,0.186182868375693,0.462781459421107,0.136305323933395
0.262733026756924,0.199412934876326,0.341459725360299,0.196394313006452
0.096030093948733,0.051414335783307,0.454428552540338,0.398127017727621
0.361103730587249,0.160418207420694,0.394992461247109,0.0834856007449481
0.444056881171665,0.148793556733931,0.241382884220007,0.165766677874397
0.362858559407005,0.192089985876353,0.200951913407508,0.244099541309134
0.310855398680981,0.230443738003798,0.436624384788473,0.022076478526748
0.337941533802414,0.267750434124527,0.24325232222718,0.15105570984588
0.222959060130433,0.250681433471319,0.46907432978416,0.057285176614089
0.419819672052273,0.273338200084677,0.04635013895778,0.26049198890527
0.140952728562966,0.0948734793697298,0.415936152712552,0.348237639354752
0.207089084549267,0.253758527251961,0.303736167329377,0.235416220869395
0.435767777572688,0.228576938512055,0.1781291927909,0.157526091124357
0.126982290031795,0.158078151902072,0.378815012311229,0.336124545754904
0.184982776762275,0.400291691391724,0.159126905432141,0.255598626413859
0.0157775793255274,0.217835495894583,0.31450223599612,0.45188468878377
0.204633148287961,0.464935767195964,0.235539687900007,0.0948913966160684
0.189781817911424,0.176329195497506,0.492011831188873,0.141877155402198
0.310120191934399,0.299063402004344,0.149400206174766,0.241416199886491
0.294375009615215,0.333634917445223,0.254850338081632,0.117139734857929
0.147753340891074,0.313653007446886,0.0680744083991906,0.470519243262849
0.194940292131734,0.397515104757277,0.00941447243322499,0.398130130677765
0.371605894266791,0.238362001433842,0.249811203604607,0.14022090069476
0.18165819644242,0.485370176408689,0.149761783889638,0.183209843259253
0.287695257718454,0.285337332027918,0.399874570275703,0.0270928399779251
0.133198535638385,0.179033337390249,0.298362358958487,0.389405768012879
0.373841253636957,0.498401508121154,0.119785873638666,0.00797136460322273
0.10989004933111,0.307829808953617,0.22987853827036,0.352401603444914
0.0665132117648192,0.472103210590196,0.421956096520648,0.0394274811243367
0.162663807508199,0.155936251159369,0.13085577033303,0.550544170999402
0.156126793327785,0.292967535974853,0.204316880658844,0.346588790038517
0.0556015505564773,0.109813772201307,0.509232287584738,0.325352389657478
0.231737823387447,0.429201122556282,0.100904138259886,0.238156915796384
0.445224376864911,0.250291784126607,0.298282102641839,0.00620173636664359
0.293619065521777,0.31716019626666,0.206502645283419,0.182718092928144
0.260321210445063,0.381563274360342,0.294572394450605,0.0635431207439906
0.257195497932047,0.249089706554568,0.240608568402899,0.253106227110486
0.0927177074440067,0.260261653042714,0.602284322757229,0.0447363167560498
0.200122726063997,0.142487600475,0.266549293665201,0.390840379795802
0.189543116205399,0.216608463385773,0.0106993416991294,0.583149078709699
0.249378446099295,0.220442960021173,0.197608884268585,0.332569709610947
0.301657281960526,0.285928482177754,0.200133345532227,0.212280890329494
0.111064869925092,0.218733244897206,0.26767806721097,0.402523817966733
0.336977691030113,0.300739029738756,0.17688976220069,0.185393517030441
0.31503400897796,0.436359991333025,0.0261604759402934,0.222445523748721
0.198758475011712,0.524417862602247,0.173571579206926,0.103252083179115
0.154755683851764,0.300662818661588,0.444435609143094,0.100145888343553
0.35308838206532,0.126932890557055,0.306109350681536,0.21386937669609
0.274181269694436,0.309206316424542,0.164610527772629,0.252001886108392
0.372258008432523,0.204909155758484,0.111465340226627,0.311367495582366
0.259982172342043,0.179065733037164,0.540363409825285,0.0205886847955076
0.192584296318564,0.0953481254434141,0.528471463651833,0.183596114586188
0.188088805036051,0.348708551776717,0.316006232973645,0.147196410213587
0.169670849549162,0.266534321197039,0.329081194336112,0.234713634917687
0.189882643289591,0.365467480080708,0.279906366064009,0.164743510565692
0.348118189683756,0.340284404511751,0.107636777881504,0.203960627922989
0.0676364085913898,0.235356116754828,0.129547659422883,0.567459815230899
0.391849719484577,0.290304577096491,0.271552469881018,0.0462932335379134
0.0976267208453356,0.162047922537847,0.379296295746092,0.361029060870726
0.11413512419632,0.256225897554617,0.312314741055059,0.317324237194004
