"X1","X2","X3","X4"
0.349210565245124,0.341445841846185,0.0897246128034356,0.219618980105255
0.452714920269547,0.38519643061688,0.00345757291270789,0.158631076200865
0.142975400009963,0.268523287732243,0.195732445114514,0.39276886714328
0.194218786801642,0.120238041312258,0.211424534500159,0.47411863738594
0.262388099964323,0.242173398495957,0.133758222086711,0.361680279453009
0.0990712991468288,0.296859965279915,0.340738195831746,0.26333053974151
0.274601667909792,0.261488521807551,0.0132405301984137,0.450669280084244
0.281131317149324,0.153123579771359,0.396687048589601,0.169058054489717
0.279877330919632,0.116609949898745,0.371468353991233,0.23204436519039
0.295451382656464,0.393219008323356,0.0357824132101529,0.275547195810028
0.444328381847382,0.205698948508701,0.112697563534835,0.237275106109082
0.151569673390797,0.307642902610014,0.423779301384104,0.117008122615085
0.367012287148475,0.0901431433915934,0.355810772120403,0.187033797339529
0.363986590280268,0.134686798526461,0.306233539976378,0.195093071216894
0.340515679058961,0.0989637601531089,0.013469805343809,0.547050755444121
0.0249340747809126,0.0123151001273529,0.456964165314883,0.505786659776852
0.15695916013666,0.313173955311688,0.113607373512467,0.416259511039184
0.244040974853166,0.269057775650292,0.354729158239018,0.132172091257524
0.332966119140046,0.272203515611549,0.177940317368432,0.216890047879974
0.263429193772679,0.0633021668381663,0.25200209031722,0.421266549071935
0.211837460925133,0.227036581533932,0.383535619881797,0.177590337659138
0.313047403714777,0.302409372972505,0.0678300773077943,0.316713146004923
0.195513353650558,0.0639493090657664,0.344747160775931,0.395790176507745
0.344762746294611,0.149139993799189,0.407299241354854,0.0987980185513464
0.177037363553933,0.131387637944644,0.488604061094112,0.202970937407311
0.35656344161991,0.375844744437992,0.23863065256775,0.028961161374348
0.113517258375171,0.144784859485645,0.354153217232216,0.387544664906968
0.283509261624451,0.227129398010033,0.255655995655098,0.233705344710417
0.218331174512625,0.141020112734649,0.278732091292638,0.361916621460087
0.238772777699431,0.107390139202913,0.306050009448155,0.347787073649501
0.152124152449635,0.104565994740594,0.255838256091669,0.487471596718102
0.214717867073327,0.258349762896788,0.290392179770943,0.236540190258942
0.34560022580009,0.242010207196109,0.216656990049699,0.195732576954102
0.468841815545887,0.162490780887174,0.248468166977933,0.120199236589007
0.502860821526246,0.284473799689402,0.166633658795213,0.0460317199891383
0.159649874328967,0.177231579331507,0.29480448371103,0.368314062628496
0.266873182973094,0.265494957496172,0.1950061034039,0.272625756126834
0.129148759675411,0.220879184843208,0.359590430534471,0.29038162494691
0.190836011290424,0.115860168952541,0.427632647028687,0.265671172728348
0.374366451571456,0.195033379103038,0.102227872836851,0.328372296488655
0.367204058156667,0.18545521714746,0.435757486115659,0.0115832385802136
0.192105296118906,0.24186472610999,0.165069712857539,0.400960264913564
0.289580161054819,0.0930815138948092,0.13520861390084,0.482129711149532
0.179537956947974,0.0810119834934451,0.347545863581688,0.391904195976893
0.15720655886813,0.0210544981681175,0.596291396973465,0.225447545990287
0.137186795791263,0.0572612153275806,0.352423421987925,0.453128566893231
0.344504500715822,0.223271051183691,0.141632403493441,0.290592044607046
0.254988563974478,0.43294226336001,0.188378036932211,0.123691135733301
