"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Marinobacteraceae|g__Marinobacter|s__hex_1"	15.3704346956518	15.0957425150995	14.8691539761733	14.6858620052117	14.4470688371488	14.4244548518294	14.3697512383211	14.2859130967018	14.2559978088508	14.0430680899799	14.032555628828	13.9941796930573	13.9734038483857	13.966450347232	13.9603337208514	13.9257718048013	13.9098785621187	13.8584054001484	13.832792717162	13.7947319634014	13.7603124084468	13.740155999114	13.6003604147898	13.5981576984116	13.4479476662023	13.4450094728095	13.19839811962	13.1924211463487	13.1841376299793	13.0340670615424	13.0154368423951	12.9032116500033	12.7542217152417	12.7323020626352	12.5559740995121	11.3604603255192
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Marinobacteraceae|g__Marinobacter|s__hex_4"	14.2307034413157	14.3311448301616	14.033133569984	13.3191123690436	13.203679625162	13.6060788520957	13.0154902106307	13.4165195063135	12.8668266473726	13.3069395703421	13.2349158992445	13.0897176248367	13.0791409368579	12.6746372275318	13.0080778952837	13.1817356013406	13.1066310659376	13.0731579489326	12.9138017536634	13.0605750637168	12.9763848896966	12.8976110368238	12.499943884052	12.7668168400963	12.6816005005055	12.1314142486471	12.5165365160302	12.335491969757	12.0726098730526	12.4153558172754	12.2665803587373	12.0262340342378	11.8981438972968	11.923566117969	11.7244845872426	10.3667014592876
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Algoriphagus|s__hex_8"	6.51117672331943	13.0154361140335	13.8958552783359	5.20429747528873	5.38686556918315	8.12351513743334	3.4877025612656	12.4815079458284	0	11.021646554152	11.46844826325	11.2266369438404	7.63545910310167	4.92183087628761	11.5882544288346	8.26469884631503	11.8304538338611	5.02274922239343	10.2417110741654	10.9610474034768	10.4833411808554	10.8417530257518	3.59282461849413	0	10.0543904310009	7.76191228052849	12.0343197554374	11.5702109961949	9.67640857818541	10.8902104279169	11.1488672873191	6.19497491160966	11.5464655545001	9.91498223253535	8.78487760192858	9.24853279410487
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Algoriphagus|s__hex_12"	6.01692370108815	12.5288020221489	13.4215821227974	4.82067344688015	5.20520047618984	7.55086556571834	0	11.9087396509692	4.84281761306676	10.5519107665655	10.9469991154219	10.6806922886772	7.184845214684	0	11.1082467854899	7.76912942473925	11.3549156096657	4.82635024403814	9.7392589833303	10.4919698455998	10.0261725265151	10.3789017224124	0	4.33321533816491	9.53997964055755	7.24753324746122	11.5697233378434	11.2140015152981	9.23937602565987	10.5241223678915	10.7427755163656	5.79559695118143	11.0759651718387	9.36710715587545	8.31571670808623	8.7708026867064
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Altererythrobacter|s__hex_23"	6.85498459430333	8.88283337187681	9.9941852807842	6.49874382606688	7.61416315473244	6.13572302310583	7.99998748211472	8.18631128159886	8.05298780842155	7.77391510561078	11.0503294858484	12.1134405769976	10.7274637561535	9.02647094066672	6.76099655177393	7.44106103739129	7.15836840237119	5.81707932178518	10.7560216770982	10.5679569040046	11.252367317935	7.48317085322987	7.94059039857112	5.1874753241512	7.80078332792275	10.9312378454354	7.53080551051145	7.03019384329021	9.66263228717856	7.64930479335904	6.08341167239564	5.47863999844434	7.26238625961404	7.95175373857589	9.42044462228053	8.78352680607148
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Hyphomonadaceae|g__Oceanicaulis|s__hex_5"	11.4045635940745	10.7473107896499	10.7088487502214	11.1330515877364	10.9687345056972	11.7752381516778	10.2584488336195	10.5495077018169	11.1562987107578	9.7464902572295	6.78826400121742	9.28059759399213	9.19992579666929	10.8982639517532	10.4106177836303	10.1499071918882	11.5955192169593	11.0651667115557	7.80424242838964	7.7494130806163	8.37271388255689	11.0154986844577	9.78688554030556	11.312398342656	9.75318662776921	7.93669437768634	8.41145470992192	10.5537176480839	8.94691033396865	8.60573119466805	8.4966529430289	9.68091068388646	8.66400708507727	8.90326884088541	7.67613371792347	7.82422575223424
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Altererythrobacter|s__hex_31"	6.59444061452573	8.68132208750447	9.42419565904755	6.13637210351821	6.94141083907734	5.30148899155253	7.77561210880443	7.57462286501676	7.52883281011801	7.26651411618769	10.5180540025404	11.6091918494128	10.2003555690787	8.5460925900434	6.06071183940813	6.93083670699096	6.60850584365834	5.40513875419836	10.2353692211381	10.1283547175104	10.7722556910921	6.86839045305445	7.68879489000917	5.00586111827651	7.46348755338881	10.4691671620132	6.96887811487366	0	9.18992380929005	6.89812406361865	5.65687278788924	4.97893374807846	6.72236617888074	7.5211049528328	8.9025289346865	8.3642961240045
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Hyphomonadaceae|g__Oceanicaulis|s__hex_7"	10.9637448128425	10.3579426574624	10.2665162802974	10.6358525489654	10.5210513201479	11.3047337348421	9.80832383439407	10.142273858726	10.7063449829387	9.32349749413757	6.49456571435932	8.73408629272467	8.63550564390336	10.453633705874	9.93793612989847	9.64686875980351	11.1738995420277	10.5950995700633	7.45932278379784	7.27635701164656	7.76407447081732	10.5438438328699	9.4061178593146	10.8575192979194	9.30211399862375	7.44561650187145	7.94740438958396	10.0746845228211	8.49039880581661	8.00906132087829	8.0775598611914	9.39602089110675	8.2168116966197	8.55071939274967	7.28291219270084	7.43014407224296
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Marinobacteraceae|g__Marinobacter|s__hex_21"	11.2169539559739	11.2863863933942	10.9914970698892	9.80006351300799	10.0180486518565	10.4115730597793	9.77506139693461	10.3859287275037	9.47500663095336	10.2931121553001	10.3195287069624	10.0163908977743	10.1277697038289	9.32836966500288	10.0172660252024	10.0358156366021	10.0841533701649	9.85915119212173	9.95647062383505	10.0838486980157	9.9153224314609	9.6977321257776	9.4243039866913	9.81139007341462	9.38920013226719	9.0338715419485	9.50138555105096	9.25710177667493	8.58316460654588	9.34796167188617	9.17737925314553	9.06096670364805	8.80692195703765	9.01198405619588	8.76039748355575	7.46116515701482
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Thalassospiraceae|g__Thalassospira|s__hex_60"	0	11.1451273379563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.44049512008042
